,arp.opcode,arp.hw.size,icmp.checksum,icmp.seq_le,icmp.transmit_timestamp,http.content_length,http.response,tcp.ack,tcp.ack_raw,tcp.checksum,tcp.connection.fin,tcp.connection.rst,tcp.connection.syn,tcp.connection.synack,tcp.dstport,tcp.flags,tcp.flags.ack,tcp.len,tcp.seq,udp.port,udp.stream,udp.time_delta,dns.qry.name,dns.qry.qu,dns.retransmission,dns.retransmit_request,dns.retransmit_request_in,mqtt.conflag.cleansess,mqtt.conflags,mqtt.hdrflags,mqtt.len,mqtt.msgtype,mqtt.proto_len,mqtt.topic_len,mbtcp.len,mbtcp.trans_id,mbtcp.unit_id,Attack_label,Attack_type
25492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4213303857.0,5419.0,0.0,0.0,0.0,0.0,1883.0,24.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,16.0,12.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,Normal
25493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27656291.0,1166508198.0,40091.0,0.0,0.0,0.0,0.0,5900.0,16.0,1.0,0.0,111044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982500835.0,982500835.0,40447.0,0.0,0.0,1.0,0.0,80.0,2.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DDoS_TCP
25495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,1753133498.0,7706.0,0.0,0.0,0.0,0.0,56036.0,16.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203308903.0,1342160810.0,7995.0,0.0,0.0,0.0,0.0,5900.0,24.0,1.0,32.0,757672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2488217393.0,17489.0,0.0,0.0,0.0,0.0,1883.0,16.0,1.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1136968937.0,46414.0,0.0,0.0,0.0,0.0,1883.0,16.0,1.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,200426480.0,31786.0,0.0,0.0,0.0,0.0,52410.0,24.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,605431360.0,37203.0,1.0,0.0,0.0,0.0,52170.0,17.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,128885932.0,42155.0,0.0,0.0,0.0,0.0,1883.0,16.0,1.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1804799515.0,35643.0,0.0,1.0,0.0,0.0,10268.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Port_Scanning
25503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24933795.0,1163785702.0,20918.0,0.0,0.0,0.0,0.0,5900.0,16.0,1.0,0.0,100243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241178.0,2371865859.0,40850.0,0.0,0.0,0.0,0.0,60944.0,16.0,1.0,1440.0,62286286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2800616522.0,38652.0,0.0,0.0,0.0,0.0,53211.0,24.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615173.0,2372239854.0,43142.0,0.0,0.0,0.0,0.0,60944.0,24.0,1.0,1440.0,167810211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,892761763.0,52722.0,0.0,0.0,0.0,0.0,52814.0,16.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2764604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DDoS_UDP
25509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2599025450.0,38771.0,0.0,0.0,0.0,0.0,1883.0,24.0,1.0,41.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,39.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0,Normal
25510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2879686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DDoS_UDP
25511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2205935088.0,5084.0,0.0,0.0,0.0,1.0,56006.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3104197213.0,52034.0,0.0,0.0,0.0,0.0,1883.0,16.0,1.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50317.0,2707169596.0,52177.0,0.0,0.0,0.0,0.0,80.0,16.0,1.0,0.0,4010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vulnerability_scanner
25514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,2209017049.0,52051.0,0.0,0.0,0.0,0.0,57398.0,16.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2773223253.0,26099.0,0.0,0.0,0.0,0.0,53728.0,24.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56818.0,0.0,1.0,0.0,0.0,57755.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3340357585.0,23505.0,0.0,0.0,0.0,0.0,1883.0,16.0,1.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3230732620.0,5848.0,0.0,0.0,0.0,1.0,54792.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2189707207.0,36249.0,0.0,0.0,0.0,0.0,51893.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DDoS_UDP
25521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,931.0,1333659704.0,64211.0,0.0,0.0,0.0,0.0,44488.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DDoS_HTTP
25522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1076147332.0,64406.0,0.0,0.0,0.0,0.0,61118.0,16.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,1277181768.0,6748.0,0.0,0.0,0.0,0.0,55284.0,16.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1540405013.0,48493.0,0.0,0.0,0.0,0.0,1883.0,16.0,1.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56356.0,0.0,1.0,0.0,0.0,61846.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1106909784.0,42735.0,1.0,0.0,0.0,0.0,62692.0,17.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,2440206402.0,46020.0,0.0,0.0,0.0,0.0,54629.0,16.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,709512908.0,23548.0,1.0,0.0,0.0,0.0,1883.0,25.0,1.0,2.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2356977517.0,39302.0,0.0,0.0,0.0,0.0,55664.0,24.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2389420.0,1141241327.0,44723.0,0.0,0.0,0.0,0.0,5900.0,16.0,1.0,0.0,11238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17165.0,0.0,0.0,1.0,0.0,1883.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2678989753.0,39056.0,0.0,0.0,0.0,0.0,80.0,24.0,1.0,107.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Uploading
25533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6310.0,996598346.0,29304.0,0.0,0.0,0.0,0.0,62302.0,16.0,1.0,1440.0,1348422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25534,0.0,0.0,0.0,0.0,0.0,12.0,0.0,48059.0,2302825866.0,32802.0,0.0,0.0,0.0,0.0,80.0,24.0,1.0,263.0,27074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vulnerability_scanner
25535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3668694163.0,6475.0,0.0,0.0,0.0,0.0,1883.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1384417734.0,80.0,0.0,0.0,0.0,0.0,57024.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119241898.0,1258093805.0,58203.0,0.0,0.0,0.0,0.0,5900.0,16.0,1.0,0.0,452930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40097.0,0.0,0.0,1.0,0.0,80.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Password
25539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1007928218.0,34162.0,1.0,0.0,0.0,0.0,60193.0,17.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,739055146.0,28058.0,0.0,0.0,0.0,0.0,1883.0,16.0,1.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,288740031.0,27749.0,0.0,0.0,0.0,0.0,53780.0,16.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,1228583075.0,6857.0,0.0,1.0,0.0,0.0,52877.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DDoS_TCP
25543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615685.0,2372240366.0,11843.0,0.0,0.0,0.0,0.0,60944.0,24.0,1.0,544.0,168105621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74449.0,2371699130.0,58494.0,0.0,0.0,0.0,0.0,60944.0,16.0,1.0,1440.0,18711499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,733614313.0,30589.0,0.0,0.0,0.0,0.0,51611.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1015955485.0,53709.0,0.0,0.0,0.0,0.0,1883.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523990953.0,523990953.0,50288.0,0.0,0.0,1.0,0.0,80.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Port_Scanning
25548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1560311910.0,6445.0,0.0,0.0,0.0,0.0,1883.0,24.0,1.0,41.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,39.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0,Normal
25549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162371.0,2371787052.0,10016.0,0.0,0.0,0.0,0.0,60944.0,24.0,1.0,147.0,41298242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,419066169.0,27830.0,0.0,0.0,0.0,1.0,56026.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,3740821038.0,33240.0,0.0,0.0,0.0,0.0,57025.0,16.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2213215181.0,36491.0,0.0,0.0,0.0,0.0,4321.0,24.0,1.0,1056.0,989329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Backdoor
25553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3703073128.0,16922.0,0.0,0.0,0.0,0.0,57022.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129559253.0,1268411160.0,58180.0,0.0,0.0,0.0,0.0,5900.0,16.0,1.0,0.0,490128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1354332099.0,6061.0,0.0,0.0,0.0,0.0,52031.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3017257128.0,26046.0,1.0,0.0,0.0,0.0,1883.0,25.0,1.0,2.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197401113.0,1336253020.0,9726.0,0.0,0.0,0.0,0.0,5900.0,16.0,1.0,0.0,722052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,3650167603.0,43308.0,1.0,0.0,0.0,0.0,62709.0,17.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25559,0.0,0.0,6856.0,12446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DDoS_ICMP
25560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206586050.0,1345437957.0,38660.0,0.0,0.0,0.0,0.0,5900.0,24.0,1.0,27.0,792104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621083.0,2372245764.0,48231.0,0.0,0.0,0.0,0.0,60944.0,24.0,1.0,47.0,170994335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25562,0.0,0.0,0.0,0.0,0.0,303.0,1.0,397.0,3979441841.0,22167.0,0.0,0.0,0.0,0.0,50662.0,24.0,1.0,487.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vulnerability_scanner
25563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3878476820.0,27301.0,0.0,0.0,0.0,0.0,1883.0,24.0,1.0,41.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,39.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0,Normal
25564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DDoS_UDP
25565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339955.0,2371964636.0,13006.0,0.0,0.0,0.0,0.0,60944.0,24.0,1.0,1440.0,90022796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1801424596.0,32711.0,0.0,0.0,0.0,1.0,52540.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,968734505.0,53473.0,0.0,0.0,0.0,0.0,1883.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2385243264.0,49731.0,0.0,0.0,0.0,0.0,1883.0,16.0,1.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1929768688.0,23604.0,0.0,0.0,0.0,0.0,1883.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2545947462.0,45963.0,1.0,0.0,0.0,0.0,1883.0,25.0,1.0,2.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2993666988.0,62322.0,0.0,0.0,0.0,1.0,57116.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
25572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1005585238.0,51741.0,0.0,0.0,0.0,0.0,1883.0,24.0,1.0,41.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,39.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0,Normal
25573,0.0,0.0,50981.0,53993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DDoS_ICMP
